SalesKey,DateKey,ProductKey,CustomerKey,RegionKey,UnitsSold,UnitPrice,DiscountPct,CostPerUnit,ReturnFlag,GrossRevenue,NetRevenue,TotalCost,Profit,RevenueLeakage
16514,20250124,P002,C00481,5,5,277,5,216.34,0,1385,1315.75,1081.7,234.05,0
16515,20200705,P009,C00132,2,11,106,10,70.71,1,1166,1049.4,777.81,271.59,1049.4
16516,20240117,P007,C00477,3,7,1052,15,732.6,0,7364,6259.4,5128.2,1131.2,0
16517,20220113,P008,C00242,1,12,1417,25,829.02,1,17004,12753,9948.24,2804.76,12753
16518,20211020,P002,C00228,4,9,830,10,566.56,1,7470,6723,5099.04,1623.96,6723
16519,20220810,P012,C00174,2,5,1479,25,1219.1,0,7395,5546.25,6095.5,-549.25,0
16520,20220925,P003,C00142,2,5,1031,5,558.18,0,5155,4897.25,2790.9,2106.35,0
16521,20220307,P008,C00405,4,1,1570,15,1324.52,0,1570,1334.5,1324.52,9.98,0
16522,20241121,P002,C00359,3,8,637,10,526.39,0,5096,4586.4,4211.12,375.28,0
16523,20240404,P004,C00466,5,5,1668,10,841.79,0,8340,7506,4208.95,3297.05,0
16524,20250221,P005,C00174,3,2,873,30,492.08,0,1746,1222.2,984.16,238.04,0
16525,20240909,P007,C00380,1,10,681,15,347.3,0,6810,5788.5,3473,2315.5,0
16526,20250208,P008,C00204,4,12,1621,5,1286.95,1,19452,18479.4,15443.4,3036,18479.4
16527,20221103,P012,C00375,5,1,1078,5,790.16,0,1078,1024.1,790.16,233.94,0
16528,20250212,P010,C00484,5,8,1070,30,903.36,0,8560,5992,7226.88,-1234.88,0
16529,20220527,P001,C00540,1,9,1194,30,660.91,0,10746,7522.2,5948.19,1574.01,0
16530,20220219,P006,C00458,3,6,1094,15,798.96,0,6564,5579.4,4793.76,785.64,0
16531,20240426,P006,C00073,4,7,1152,10,843.82,0,8064,7257.6,5906.74,1350.86,0
16532,20221120,P009,C00424,1,2,202,5,143.26,0,404,383.8,286.52,97.28,0
16533,20230116,P002,C00567,5,10,1283,0,754.03,0,12830,12830,7540.3,5289.7,0
16534,20200729,P002,C00584,4,1,1702,30,1402.24,0,1702,1191.4,1402.24,-210.84,0
16535,20240313,P010,C00059,4,11,1323,15,879.26,1,14553,12370.05,9671.86,2698.19,12370.05
16536,20211004,P012,C00124,1,11,590,15,412.52,0,6490,5516.5,4537.72,978.78,0
16537,20200719,P004,C00449,1,6,128,15,99.51,0,768,652.8,597.06,55.74,0
16538,20211013,P006,C00578,1,9,1492,5,809.46,1,13428,12756.6,7285.14,5471.46,12756.6
16539,20240518,P007,C00034,1,8,319,15,171.32,0,2552,2169.2,1370.56,798.64,0
16540,20230315,P009,C00039,2,4,1182,15,698.1,1,4728,4018.8,2792.4,1226.4,4018.8
16541,20220318,P005,C00233,3,12,1034,0,623.75,1,12408,12408,7485,4923,12408
16542,20250908,P008,C00506,5,4,784,5,467.45,0,3136,2979.2,1869.8,1109.4,0
16543,20230701,P002,C00456,3,11,350,25,281.14,1,3850,2887.5,3092.54,-205.04,2887.5
16544,20250115,P004,C00331,4,2,1447,0,824,0,2894,2894,1648,1246,0
16545,20241030,P003,C00147,3,3,1325,10,971.68,0,3975,3577.5,2915.04,662.46,0
16546,20240506,P002,C00536,3,3,1622,15,963.16,0,4866,4136.1,2889.48,1246.62,0
16547,20250121,P003,C00051,1,9,1714,5,874.67,1,15426,14654.7,7872.03,6782.67,14654.7
16548,20201024,P004,C00225,4,7,611,5,499.92,0,4277,4063.15,3499.44,563.71,0
16549,20251101,P011,C00518,2,4,185,20,118.61,0,740,592,474.44,117.56,0
16550,20220103,P012,C00020,3,12,1776,25,1044.13,0,21312,15984,12529.56,3454.44,0
16551,20240115,P009,C00160,2,4,1468,30,1138.25,0,5872,4110.4,4553,-442.6,0
16552,20250102,P002,C00532,2,10,1432,15,836.16,0,14320,12172,8361.6,3810.4,0
16553,20250601,P008,C00254,5,6,1661,20,1130.22,0,9966,7972.8,6781.32,1191.48,0
16554,20221119,P011,C00373,4,2,617,30,316.03,0,1234,863.8,632.06,231.74,0
16555,20221110,P009,C00429,2,4,384,5,194.98,1,1536,1459.2,779.92,679.28,1459.2
16556,20210829,P007,C00212,4,4,1752,5,1319.52,0,7008,6657.6,5278.08,1379.52,0
16557,20250703,P003,C00512,3,9,780,30,517.95,0,7020,4914,4661.55,252.45,0
16558,20221114,P008,C00430,3,9,653,0,436.82,0,5877,5877,3931.38,1945.62,0
16559,20220728,P007,C00033,3,2,793,10,628.67,1,1586,1427.4,1257.34,170.06,1427.4
16560,20240326,P001,C00205,2,11,157,30,86.93,0,1727,1208.9,956.23,252.67,0
16561,20250902,P009,C00296,5,7,229,0,159.92,1,1603,1603,1119.44,483.56,1603
16562,20221029,P004,C00372,2,6,199,30,161.66,0,1194,835.8,969.96,-134.16,0
16563,20231101,P003,C00180,3,8,971,0,818.42,1,7768,7768,6547.36,1220.64,7768
16564,20240216,P012,C00499,2,5,852,15,570.56,0,4260,3621,2852.8,768.2,0
16565,20250830,P001,C00241,1,6,325,0,219.06,0,1950,1950,1314.36,635.64,0
16566,20220519,P010,C00132,4,8,1153,30,764.75,0,9224,6456.8,6118,338.8,0
16567,20240508,P005,C00425,1,3,1663,10,1271.81,0,4989,4490.1,3815.43,674.67,0
16568,20220620,P002,C00049,4,12,1564,25,784.59,0,18768,14076,9415.08,4660.92,0
16569,20200102,P008,C00589,5,6,771,30,549.24,0,4626,3238.2,3295.44,-57.24,0
16570,20200521,P011,C00125,4,10,828,20,501.13,0,8280,6624,5011.3,1612.7,0
16571,20240820,P012,C00476,5,3,308,5,157.56,0,924,877.8,472.68,405.12,0
16572,20250824,P002,C00359,3,3,1547,30,1031.1,0,4641,3248.7,3093.3,155.4,0
16573,20251118,P005,C00056,4,5,287,25,149.79,1,1435,1076.25,748.95,327.3,1076.25
16574,20221020,P005,C00518,3,4,1465,15,941.5,0,5860,4981,3766,1215,0
16575,20250828,P002,C00521,4,9,540,10,276.62,1,4860,4374,2489.58,1884.42,4374
16576,20240611,P003,C00137,3,6,807,15,544.16,1,4842,4115.7,3264.96,850.74,4115.7
16577,20231028,P001,C00545,5,8,494,5,289.38,0,3952,3754.4,2315.04,1439.36,0
16578,20250402,P005,C00416,1,9,1437,30,1192.12,0,12933,9053.1,10729.08,-1675.98,0
16579,20230923,P004,C00115,4,8,843,10,603.25,0,6744,6069.6,4826,1243.6,0
16580,20251118,P006,C00368,1,11,1324,0,940.6,0,14564,14564,10346.6,4217.4,0
16581,20251007,P010,C00256,2,7,751,10,576.6,0,5257,4731.3,4036.2,695.1,0
16582,20230923,P008,C00507,5,12,672,25,372.48,0,8064,6048,4469.76,1578.24,0
16583,20210623,P011,C00281,4,7,1243,30,675.15,0,8701,6090.7,4726.05,1364.65,0
16584,20240705,P011,C00118,2,2,731,0,374.96,0,1462,1462,749.92,712.08,0
16585,20200615,P003,C00581,4,1,200,20,154.6,0,200,160,154.6,5.4,0
16586,20251121,P009,C00027,1,2,316,25,189.85,0,632,474,379.7,94.3,0
16587,20220118,P005,C00285,4,5,657,25,503.59,0,3285,2463.75,2517.95,-54.2,0
16588,20220824,P010,C00260,3,9,988,25,606.67,0,8892,6669,5460.03,1208.97,0
16589,20201102,P003,C00312,2,3,150,0,82.36,0,450,450,247.08,202.92,0
16590,20210809,P010,C00123,3,11,665,30,510.98,1,7315,5120.5,5620.78,-500.28,5120.5
16591,20210202,P011,C00379,4,4,1183,15,861.21,1,4732,4022.2,3444.84,577.36,4022.2
16592,20240909,P012,C00044,4,3,492,0,417.17,0,1476,1476,1251.51,224.49,0
16593,20250910,P005,C00285,4,12,185,30,104.08,1,2220,1554,1248.96,305.04,1554
16594,20241025,P006,C00538,5,4,1039,20,598.21,0,4156,3324.8,2392.84,931.96,0
16595,20210920,P008,C00465,3,4,1511,0,897.63,0,6044,6044,3590.52,2453.48,0
16596,20230216,P003,C00146,1,3,258,20,143.32,0,774,619.2,429.96,189.24,0
16597,20200624,P001,C00337,4,2,1384,20,787.81,0,2768,2214.4,1575.62,638.78,0
16598,20250916,P012,C00228,4,6,754,0,570.38,0,4524,4524,3422.28,1101.72,0
16599,20220105,P005,C00548,2,10,613,20,418.17,0,6130,4904,4181.7,722.3,0
16600,20240829,P010,C00495,2,10,732,5,371.24,1,7320,6954,3712.4,3241.6,6954
16601,20250205,P003,C00078,5,7,1644,15,962.74,0,11508,9781.8,6739.18,3042.62,0
16602,20200928,P005,C00440,1,7,1011,0,536,0,7077,7077,3752,3325,0
16603,20210707,P012,C00361,3,3,1753,10,999.68,1,5259,4733.1,2999.04,1734.06,4733.1
16604,20240911,P007,C00176,1,5,877,20,481.61,0,4385,3508,2408.05,1099.95,0
16605,20201206,P004,C00048,2,7,282,10,228.04,0,1974,1776.6,1596.28,180.32,0
16606,20240902,P010,C00560,5,10,747,25,476.61,1,7470,5602.5,4766.1,836.4,5602.5
16607,20241111,P001,C00260,1,2,1514,5,1016.44,0,3028,2876.6,2032.88,843.72,0
16608,20220406,P008,C00434,3,9,1000,10,698.07,0,9000,8100,6282.63,1817.37,0
16609,20240724,P011,C00328,2,4,1775,20,943.09,0,7100,5680,3772.36,1907.64,0
16610,20231122,P008,C00225,5,2,1451,30,766.58,0,2902,2031.4,1533.16,498.24,0
16611,20230311,P007,C00538,2,4,1216,20,931.64,0,4864,3891.2,3726.56,164.64,0
16612,20231218,P005,C00397,1,4,1302,10,1094.92,0,5208,4687.2,4379.68,307.52,0
16613,20200314,P007,C00015,5,11,731,15,423.61,1,8041,6834.85,4659.71,2175.14,6834.85
16614,20220328,P002,C00284,2,11,539,30,407.3,1,5929,4150.3,4480.3,-330,4150.3
16615,20200417,P005,C00235,1,3,278,10,174.97,0,834,750.6,524.91,225.69,0
16616,20220129,P002,C00450,3,12,1715,15,1093.22,0,20580,17493,13118.64,4374.36,0
16617,20201122,P012,C00478,1,4,349,0,285.48,0,1396,1396,1141.92,254.08,0
16618,20240427,P009,C00172,4,11,1742,5,1174.82,0,19162,18203.9,12923.02,5280.88,0
16619,20211110,P004,C00338,1,5,328,10,213.04,0,1640,1476,1065.2,410.8,0
16620,20251014,P011,C00219,5,10,858,25,671.12,0,8580,6435,6711.2,-276.2,0
16621,20221031,P010,C00336,4,8,1311,15,727.28,0,10488,8914.8,5818.24,3096.56,0
16622,20220415,P009,C00379,4,7,111,0,93.12,0,777,777,651.84,125.16,0
16623,20200621,P002,C00098,5,8,1676,30,916.28,0,13408,9385.6,7330.24,2055.36,0
16624,20200316,P005,C00067,5,10,1761,20,1477.23,0,17610,14088,14772.3,-684.3,0
16625,20250130,P009,C00434,1,4,225,25,117.33,0,900,675,469.32,205.68,0
16626,20240223,P001,C00226,1,10,1495,0,1030.43,0,14950,14950,10304.3,4645.7,0
16627,20220628,P006,C00336,3,6,367,20,257.9,1,2202,1761.6,1547.4,214.2,1761.6
16628,20210701,P008,C00385,3,1,176,20,103.95,1,176,140.8,103.95,36.85,140.8
16629,20220618,P006,C00111,3,2,214,10,161.27,0,428,385.2,322.54,62.66,0
16630,20250813,P007,C00170,2,11,109,15,60.7,0,1199,1019.15,667.7,351.45,0
16631,20211021,P011,C00136,5,11,1728,15,1406.88,0,19008,16156.8,15475.68,681.12,0
16632,20210805,P012,C00321,5,12,1210,5,652.99,0,14520,13794,7835.88,5958.12,0
16633,20220624,P003,C00570,3,7,1651,0,967.28,0,11557,11557,6770.96,4786.04,0
16634,20240907,P007,C00404,1,11,846,5,434.94,0,9306,8840.7,4784.34,4056.36,0
16635,20200303,P010,C00270,5,9,560,0,337.74,1,5040,5040,3039.66,2000.34,5040
16636,20241120,P002,C00465,5,9,380,0,227.66,0,3420,3420,2048.94,1371.06,0
16637,20240428,P002,C00565,1,7,831,0,417.19,0,5817,5817,2920.33,2896.67,0
16638,20230901,P002,C00421,1,7,612,10,470.5,0,4284,3855.6,3293.5,562.1,0
16639,20210423,P008,C00538,1,7,1238,10,685.17,0,8666,7799.4,4796.19,3003.21,0
16640,20240507,P003,C00177,3,3,428,20,309.36,1,1284,1027.2,928.08,99.12,1027.2
16641,20230319,P007,C00037,1,2,277,10,158.45,1,554,498.6,316.9,181.7,498.6
16642,20240905,P009,C00106,4,10,973,25,522.42,1,9730,7297.5,5224.2,2073.3,7297.5
16643,20210202,P012,C00177,4,10,1087,5,727.2,0,10870,10326.5,7272,3054.5,0
16644,20250730,P007,C00599,1,1,1038,20,519.91,0,1038,830.4,519.91,310.49,0
16645,20231113,P004,C00008,5,12,1116,25,634.62,0,13392,10044,7615.44,2428.56,0
16646,20220922,P011,C00484,4,10,1155,0,881.32,0,11550,11550,8813.2,2736.8,0
16647,20210924,P005,C00418,5,5,1630,30,1333.07,0,8150,5705,6665.35,-960.35,0
16648,20220706,P008,C00280,4,7,238,5,199.71,0,1666,1582.7,1397.97,184.73,0
16649,20210326,P001,C00352,1,10,200,25,112.24,1,2000,1500,1122.4,377.6,1500
16650,20200107,P012,C00506,2,4,777,0,489.08,0,3108,3108,1956.32,1151.68,0
16651,20240205,P010,C00394,2,6,1719,0,1185.83,1,10314,10314,7114.98,3199.02,10314
16652,20220617,P004,C00466,2,12,758,15,516.19,1,9096,7731.6,6194.28,1537.32,7731.6
16653,20220729,P011,C00396,2,6,989,15,618.81,0,5934,5043.9,3712.86,1331.04,0
16654,20240627,P012,C00175,2,3,219,0,185.69,0,657,657,557.07,99.93,0
16655,20201010,P003,C00113,4,6,1229,5,949.91,0,7374,7005.3,5699.46,1305.84,0
16656,20210930,P006,C00013,2,5,911,5,725.67,0,4555,4327.25,3628.35,698.9,0
16657,20230915,P012,C00512,2,10,344,10,290.26,0,3440,3096,2902.6,193.4,0
16658,20240601,P011,C00087,3,9,1687,20,1296.04,1,15183,12146.4,11664.36,482.04,12146.4
16659,20250219,P004,C00530,4,4,1077,20,706.83,0,4308,3446.4,2827.32,619.08,0
16660,20240218,P006,C00018,1,2,367,15,272.62,0,734,623.9,545.24,78.66,0
16661,20240129,P005,C00259,4,6,661,20,333.85,1,3966,3172.8,2003.1,1169.7,3172.8
16662,20251216,P001,C00231,4,3,1170,30,768.51,0,3510,2457,2305.53,151.47,0
16663,20230813,P007,C00150,4,4,557,10,339.55,0,2228,2005.2,1358.2,647,0
16664,20210718,P011,C00460,5,9,263,5,156.53,0,2367,2248.65,1408.77,839.88,0
16665,20230412,P010,C00387,2,10,470,25,300.1,0,4700,3525,3001,524,0
16666,20240315,P008,C00087,2,3,487,5,314.48,0,1461,1387.95,943.44,444.51,0
16667,20230324,P012,C00528,5,9,1022,25,821.1,1,9198,6898.5,7389.9,-491.4,6898.5
16668,20220513,P011,C00125,4,12,762,5,510.85,0,9144,8686.8,6130.2,2556.6,0
16669,20210121,P008,C00039,1,6,1219,15,988.93,1,7314,6216.9,5933.58,283.32,6216.9
16670,20201222,P010,C00137,5,5,1482,10,793.93,0,7410,6669,3969.65,2699.35,0
16671,20231006,P012,C00541,1,1,516,15,372.98,0,516,438.6,372.98,65.62,0
16672,20210906,P004,C00523,2,12,1547,25,874.66,1,18564,13923,10495.92,3427.08,13923
16673,20200601,P006,C00350,2,4,1069,15,750.45,1,4276,3634.6,3001.8,632.8,3634.6
16674,20220920,P002,C00440,1,6,657,15,406.16,0,3942,3350.7,2436.96,913.74,0
16675,20210803,P006,C00417,3,6,1537,15,823.68,0,9222,7838.7,4942.08,2896.62,0
16676,20250618,P006,C00433,3,6,1620,5,1251.51,0,9720,9234,7509.06,1724.94,0
16677,20240313,P010,C00412,2,1,1082,10,758.32,1,1082,973.8,758.32,215.48,973.8
16678,20251117,P006,C00378,1,5,124,15,88.47,1,620,527,442.35,84.65,527
16679,20240418,P008,C00421,4,8,623,20,327.4,0,4984,3987.2,2619.2,1368,0
16680,20230317,P002,C00276,1,5,458,15,267.54,0,2290,1946.5,1337.7,608.8,0
16681,20240103,P011,C00033,4,10,1193,0,674.67,0,11930,11930,6746.7,5183.3,0
16682,20220718,P005,C00154,4,12,927,5,546.02,1,11124,10567.8,6552.24,4015.56,10567.8
16683,20200413,P007,C00530,5,2,906,5,596.74,1,1812,1721.4,1193.48,527.92,1721.4
16684,20230306,P007,C00409,4,3,567,15,320.36,0,1701,1445.85,961.08,484.77,0
16685,20201227,P008,C00065,5,4,1290,5,719.63,0,5160,4902,2878.52,2023.48,0
16686,20221226,P012,C00293,3,3,238,0,177.13,0,714,714,531.39,182.61,0
16687,20220329,P004,C00350,2,1,1099,20,775.53,1,1099,879.2,775.53,103.67,879.2
16688,20200324,P004,C00149,2,1,920,5,723.4,0,920,874,723.4,150.6,0
16689,20250218,P002,C00559,4,7,1283,15,728.31,0,8981,7633.85,5098.17,2535.68,0
16690,20250829,P008,C00558,4,8,1321,30,822.2,0,10568,7397.6,6577.6,820,0
16691,20240712,P005,C00454,3,8,331,10,169.87,0,2648,2383.2,1358.96,1024.24,0
16692,20230323,P012,C00211,5,7,752,25,436.12,0,5264,3948,3052.84,895.16,0
16693,20200625,P007,C00036,3,8,374,5,205.71,1,2992,2842.4,1645.68,1196.72,2842.4
16694,20251125,P001,C00080,3,10,1363,10,1041.14,0,13630,12267,10411.4,1855.6,0
16695,20211002,P006,C00298,3,6,1039,30,539.62,1,6234,4363.8,3237.72,1126.08,4363.8
16696,20200505,P001,C00568,2,5,457,5,323.1,0,2285,2170.75,1615.5,555.25,0
16697,20210301,P011,C00051,4,9,608,10,306.51,0,5472,4924.8,2758.59,2166.21,0
16698,20240110,P012,C00538,3,11,149,25,90.38,0,1639,1229.25,994.18,235.07,0
16699,20201113,P011,C00111,5,12,745,10,593.3,0,8940,8046,7119.6,926.4,0
16700,20230322,P006,C00293,5,11,737,0,605.42,0,8107,8107,6659.62,1447.38,0
16701,20251111,P001,C00383,2,7,1167,0,789.68,0,8169,8169,5527.76,2641.24,0
16702,20230319,P002,C00452,3,11,1131,10,855.35,0,12441,11196.9,9408.85,1788.05,0
16703,20240708,P002,C00145,3,11,441,5,304.16,0,4851,4608.45,3345.76,1262.69,0
16704,20231111,P004,C00462,5,7,1399,30,901.97,0,9793,6855.1,6313.79,541.31,0
16705,20240412,P007,C00275,4,2,1363,30,814.58,0,2726,1908.2,1629.16,279.04,0
16706,20241007,P003,C00281,4,10,1645,25,1144.54,0,16450,12337.5,11445.4,892.1,0
16707,20231130,P005,C00158,1,7,472,10,238.7,0,3304,2973.6,1670.9,1302.7,0
16708,20211021,P010,C00264,5,7,1586,5,890.27,0,11102,10546.9,6231.89,4315.01,0
16709,20230817,P012,C00200,3,6,282,0,153.53,0,1692,1692,921.18,770.82,0
16710,20250502,P003,C00173,2,9,1154,25,613.49,0,10386,7789.5,5521.41,2268.09,0
16711,20201105,P003,C00152,3,7,388,15,306.26,0,2716,2308.6,2143.82,164.78,0
16712,20211219,P004,C00317,5,7,1668,10,1398.27,0,11676,10508.4,9787.89,720.51,0
16713,20210128,P002,C00140,1,3,1783,0,1008.4,0,5349,5349,3025.2,2323.8,0
16714,20221014,P001,C00170,4,2,1687,20,987.41,1,3374,2699.2,1974.82,724.38,2699.2
16715,20211126,P001,C00146,1,5,1662,0,851.26,1,8310,8310,4256.3,4053.7,8310
16716,20200518,P003,C00052,5,6,172,5,96.53,1,1032,980.4,579.18,401.22,980.4
16717,20250622,P002,C00407,5,5,290,20,222.04,0,1450,1160,1110.2,49.8,0
16718,20200802,P001,C00428,2,9,520,5,293.72,0,4680,4446,2643.48,1802.52,0
16719,20220328,P002,C00217,1,11,1715,20,1014.58,0,18865,15092,11160.38,3931.62,0
16720,20220330,P009,C00525,1,2,184,10,115.37,0,368,331.2,230.74,100.46,0
16721,20220831,P008,C00184,5,9,1315,10,760.14,0,11835,10651.5,6841.26,3810.24,0
16722,20210211,P010,C00111,4,8,565,10,412.09,0,4520,4068,3296.72,771.28,0
16723,20200913,P012,C00382,4,5,1129,0,664.65,0,5645,5645,3323.25,2321.75,0
16724,20230220,P003,C00061,5,4,1555,10,1302.77,0,6220,5598,5211.08,386.92,0
16725,20220524,P004,C00019,1,7,925,25,490.56,0,6475,4856.25,3433.92,1422.33,0
16726,20220924,P009,C00344,4,12,887,20,677.19,0,10644,8515.2,8126.28,388.92,0
16727,20200716,P005,C00151,2,8,1561,0,1245.77,1,12488,12488,9966.16,2521.84,12488
16728,20200915,P005,C00388,3,6,1160,10,931.49,0,6960,6264,5588.94,675.06,0
16729,20210908,P009,C00037,5,11,1678,30,1044.07,0,18458,12920.6,11484.77,1435.83,0
16730,20250302,P001,C00053,5,4,1544,0,1287.04,0,6176,6176,5148.16,1027.84,0
16731,20210530,P009,C00348,1,5,1576,5,920.89,0,7880,7486,4604.45,2881.55,0
16732,20250311,P006,C00167,3,10,1329,20,676.57,1,13290,10632,6765.7,3866.3,10632
16733,20230828,P003,C00437,5,7,1014,30,567.21,1,7098,4968.6,3970.47,998.13,4968.6
16734,20240718,P002,C00535,3,7,340,25,252.27,0,2380,1785,1765.89,19.11,0
16735,20250925,P007,C00425,2,3,1640,25,1169.78,0,4920,3690,3509.34,180.66,0
16736,20201008,P002,C00408,2,1,713,15,536.82,1,713,606.05,536.82,69.23,606.05
16737,20250513,P009,C00517,1,1,694,10,531.87,0,694,624.6,531.87,92.73,0
16738,20201228,P012,C00402,5,7,1768,15,1406.95,0,12376,10519.6,9848.65,670.95,0
16739,20220119,P008,C00111,1,3,1106,30,908.44,0,3318,2322.6,2725.32,-402.72,0
16740,20240801,P011,C00058,2,1,1391,0,1033.5,0,1391,1391,1033.5,357.5,0
16741,20210323,P002,C00419,3,7,396,25,285.47,0,2772,2079,1998.29,80.71,0
16742,20210223,P010,C00583,5,5,1462,15,954.9,0,7310,6213.5,4774.5,1439,0
16743,20200611,P001,C00013,3,5,250,30,194.49,0,1250,875,972.45,-97.45,0
16744,20200926,P002,C00383,2,2,1542,0,1233.76,0,3084,3084,2467.52,616.48,0
16745,20251214,P008,C00513,3,9,228,25,165.86,0,2052,1539,1492.74,46.26,0
16746,20240612,P002,C00173,1,6,994,0,504.49,0,5964,5964,3026.94,2937.06,0
16747,20200226,P002,C00177,1,7,958,0,658.19,0,6706,6706,4607.33,2098.67,0
16748,20220114,P004,C00215,2,12,1635,20,1075.85,0,19620,15696,12910.2,2785.8,0
16749,20240327,P010,C00300,4,7,661,20,473.76,0,4627,3701.6,3316.32,385.28,0
16750,20211018,P012,C00268,4,3,971,0,781.1,0,2913,2913,2343.3,569.7,0
16751,20240110,P006,C00115,1,11,1788,30,1422.03,0,19668,13767.6,15642.33,-1874.73,0
16752,20240427,P010,C00143,4,2,478,20,320.79,1,956,764.8,641.58,123.22,764.8
16753,20221106,P002,C00209,4,4,518,0,383.75,0,2072,2072,1535,537,0
16754,20230902,P008,C00598,5,7,874,10,528.83,1,6118,5506.2,3701.81,1804.39,5506.2
16755,20250727,P009,C00519,3,12,579,25,353.87,0,6948,5211,4246.44,964.56,0
16756,20220310,P001,C00076,4,11,633,15,319.14,0,6963,5918.55,3510.54,2408.01,0
16757,20210505,P003,C00209,1,4,1151,20,905.5,1,4604,3683.2,3622,61.2,3683.2
16758,20231017,P002,C00390,3,12,1534,10,795.02,0,18408,16567.2,9540.24,7026.96,0
16759,20210201,P005,C00451,3,9,742,20,421.29,0,6678,5342.4,3791.61,1550.79,0
16760,20200910,P002,C00522,4,5,1130,20,631.21,0,5650,4520,3156.05,1363.95,0
16761,20240327,P002,C00570,2,7,398,20,220.54,1,2786,2228.8,1543.78,685.02,2228.8
16762,20220921,P009,C00480,3,4,1415,30,955.43,0,5660,3962,3821.72,140.28,0
16763,20240516,P007,C00177,1,9,205,20,105,0,1845,1476,945,531,0
16764,20211206,P002,C00100,1,12,603,15,317.23,0,7236,6150.6,3806.76,2343.84,0
16765,20220131,P010,C00337,5,7,1329,10,750.6,0,9303,8372.7,5254.2,3118.5,0
16766,20241212,P012,C00278,4,2,515,25,292.33,0,1030,772.5,584.66,187.84,0
16767,20250617,P012,C00559,5,5,341,25,281.77,1,1705,1278.75,1408.85,-130.1,1278.75
16768,20200827,P010,C00157,5,1,1791,20,1056.75,1,1791,1432.8,1056.75,376.05,1432.8
16769,20241108,P002,C00534,5,1,1139,20,607.66,0,1139,911.2,607.66,303.54,0
16770,20201223,P006,C00482,4,2,799,25,583.16,0,1598,1198.5,1166.32,32.18,0
16771,20230225,P011,C00579,3,3,768,0,436.56,0,2304,2304,1309.68,994.32,0
16772,20250628,P001,C00067,4,5,325,5,233.97,0,1625,1543.75,1169.85,373.9,0
16773,20241121,P008,C00384,5,5,1476,5,887.67,0,7380,7011,4438.35,2572.65,0
16774,20250421,P011,C00516,4,4,1632,20,1154.77,0,6528,5222.4,4619.08,603.32,0
16775,20240306,P009,C00298,4,2,960,25,812.09,0,1920,1440,1624.18,-184.18,0
16776,20250430,P003,C00503,4,5,1348,20,795.81,0,6740,5392,3979.05,1412.95,0
16777,20200602,P009,C00291,4,4,362,10,297.25,0,1448,1303.2,1189,114.2,0
16778,20241210,P005,C00209,2,10,485,30,324.06,1,4850,3395,3240.6,154.4,3395
16779,20231205,P009,C00058,4,4,1016,10,612.47,0,4064,3657.6,2449.88,1207.72,0
16780,20250824,P004,C00383,2,1,511,0,281.97,1,511,511,281.97,229.03,511
16781,20231025,P010,C00294,5,8,889,10,578.38,0,7112,6400.8,4627.04,1773.76,0
16782,20250827,P010,C00436,1,3,1670,30,879.61,1,5010,3507,2638.83,868.17,3507
16783,20220906,P011,C00357,3,12,240,30,180.74,1,2880,2016,2168.88,-152.88,2016
16784,20221020,P007,C00335,1,3,1704,5,983.81,0,5112,4856.4,2951.43,1904.97,0
16785,20251129,P003,C00445,2,12,176,15,149.43,0,2112,1795.2,1793.16,2.04,0
16786,20210926,P008,C00242,5,5,416,5,328.93,0,2080,1976,1644.65,331.35,0
16787,20230818,P009,C00468,1,4,132,25,69.89,0,528,396,279.56,116.44,0
16788,20250507,P007,C00189,2,6,1125,15,675.59,0,6750,5737.5,4053.54,1683.96,0
16789,20210706,P005,C00486,5,3,1038,0,525.47,1,3114,3114,1576.41,1537.59,3114
16790,20250220,P004,C00008,5,2,568,25,321.97,0,1136,852,643.94,208.06,0
16791,20200221,P005,C00009,2,8,237,0,168.78,0,1896,1896,1350.24,545.76,0
16792,20200901,P001,C00480,4,2,237,5,123.33,0,474,450.3,246.66,203.64,0
16793,20210211,P004,C00066,2,9,1058,20,756.7,0,9522,7617.6,6810.3,807.3,0
16794,20221027,P009,C00582,1,4,1679,15,1121.23,0,6716,5708.6,4484.92,1223.68,0
16795,20240322,P005,C00393,4,5,655,15,552.55,1,3275,2783.75,2762.75,21,2783.75
16796,20250905,P001,C00547,2,9,635,20,430.51,0,5715,4572,3874.59,697.41,0
16797,20220603,P003,C00272,1,6,1017,10,843.59,0,6102,5491.8,5061.54,430.26,0
16798,20231102,P004,C00345,3,7,1210,5,953.64,1,8470,8046.5,6675.48,1371.02,8046.5
16799,20220616,P004,C00074,1,4,1708,20,982.51,1,6832,5465.6,3930.04,1535.56,5465.6
16800,20200823,P012,C00098,1,4,1250,5,832.57,0,5000,4750,3330.28,1419.72,0
16801,20240215,P010,C00564,2,3,1106,20,770.57,0,3318,2654.4,2311.71,342.69,0
